Unnamed: 0,filename,original filename,scanid,digit,database name original,contributing team,database name,included,img_path,split_col
12998.0,c12998.png,Scan_99_digit_4_num_5.png,99,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c12998.png,OngkoDB_4
14742.0,c14742.png,Scan_46_digit_4_num_1.png,46,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c14742.png,OngkoDB_4
7278.0,c07278.png,Scan_58_digit_4_num_2.png,58,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c07278.png,OngkoDB_4
16801.0,c16801.png,Scan_217_digit_4_num_2.png,217,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c16801.png,OngkoDB_4
11519.0,c11519.png,Scan_121_digit_4_num_1.png,121,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c11519.png,OngkoDB_4
12755.0,c12755.png,Scan_250_digit_4_num_9.png,250,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c12755.png,OngkoDB_4
7060.0,c07060.png,Scan_227_digit_4_num_9.png,227,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c07060.png,OngkoDB_4
8760.0,c08760.png,Scan_278_digit_4_num_7.png,278,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c08760.png,OngkoDB_4
19955.0,c19955.png,Scan_179_digit_4_num_4.png,179,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c19955.png,OngkoDB_4
18174.0,c18174.png,Scan_215_digit_4_num_9.png,215,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c18174.png,OngkoDB_4
12057.0,c12057.png,Scan_4_digit_4_num_3.png,4,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c12057.png,OngkoDB_4
6963.0,c06963.png,Scan_12_digit_4_num_4.png,12,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c06963.png,OngkoDB_4
9344.0,c09344.png,Scan_154_digit_4_num_7.png,154,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c09344.png,OngkoDB_4
22670.0,c22670.png,Scan_3_digit_4_num_1.png,3,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c22670.png,OngkoDB_4
23742.0,c23742.png,Scan_184_digit_4_num_9.png,184,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c23742.png,OngkoDB_4
6576.0,c06576.png,Scan_67_digit_4_num_8.png,67,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c06576.png,OngkoDB_4
16100.0,c16100.png,Scan_167_digit_4_num_3.png,167,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c16100.png,OngkoDB_4
16875.0,c16875.png,Scan_109_digit_4_num_2.png,109,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c16875.png,OngkoDB_4
17050.0,c17050.png,Scan_111_digit_4_num_9.png,111,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c17050.png,OngkoDB_4
21921.0,c21921.png,Scan_113_digit_4_num_5.png,113,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c21921.png,OngkoDB_4
24079.0,c24079.png,Scan_120_digit_4_num_0.png,120,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c24079.png,OngkoDB_4
22317.0,c22317.png,Scan_202_digit_4_num_2.png,202,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c22317.png,OngkoDB_4
15590.0,c15590.png,Scan_251_digit_4_num_9.png,251,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c15590.png,OngkoDB_4
7934.0,c07934.png,Scan_164_digit_4_num_0.png,164,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c07934.png,OngkoDB_4
22774.0,c22774.png,Scan_132_digit_4_num_3.png,132,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c22774.png,OngkoDB_4
8175.0,c08175.png,Scan_272_digit_4_num_5.png,272,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c08175.png,OngkoDB_4
22534.0,c22534.png,Scan_44_digit_4_num_1.png,44,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c22534.png,OngkoDB_4
10272.0,c10272.png,Scan_201_digit_4_num_0.png,201,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c10272.png,OngkoDB_4
1388.0,c01388.png,Scan_169_digit_4_num_8.png,169,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c01388.png,OngkoDB_4
22861.0,c22861.png,Scan_189_digit_4_num_2.png,189,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c22861.png,OngkoDB_4
1704.0,c01704.png,Scan_66_digit_4_num_2.png,66,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c01704.png,OngkoDB_4
2255.0,c02255.png,Scan_132_digit_4_num_6.png,132,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c02255.png,OngkoDB_4
9493.0,c09493.png,Scan_0_digit_4_num_2.png,0,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c09493.png,OngkoDB_4
5481.0,c05481.png,Scan_84_digit_4_num_7.png,84,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c05481.png,OngkoDB_4
18557.0,c18557.png,Scan_231_digit_4_num_0.png,231,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c18557.png,OngkoDB_4
6379.0,c06379.png,Scan_16_digit_4_num_2.png,16,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c06379.png,OngkoDB_4
15007.0,c15007.png,Scan_269_digit_4_num_3.png,269,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c15007.png,OngkoDB_4
16870.0,c16870.png,Scan_215_digit_4_num_4.png,215,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c16870.png,OngkoDB_4
23489.0,c23489.png,Scan_212_digit_4_num_6.png,212,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c23489.png,OngkoDB_4
7645.0,c07645.png,Scan_134_digit_4_num_8.png,134,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c07645.png,OngkoDB_4
2603.0,c02603.png,Scan_199_digit_4_num_6.png,199,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c02603.png,OngkoDB_4
17519.0,c17519.png,Scan_14_digit_4_num_5.png,14,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c17519.png,OngkoDB_4
10610.0,c10610.png,Scan_221_digit_4_num_7.png,221,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c10610.png,OngkoDB_4
23002.0,c23002.png,Scan_68_digit_4_num_9.png,68,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c23002.png,OngkoDB_4
4865.0,c04865.png,Scan_156_digit_4_num_4.png,156,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c04865.png,OngkoDB_4
2279.0,c02279.png,Scan_272_digit_4_num_4.png,272,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c02279.png,OngkoDB_4
20909.0,c20909.png,Scan_278_digit_4_num_0.png,278,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c20909.png,OngkoDB_4
16952.0,c16952.png,Scan_264_digit_4_num_7.png,264,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c16952.png,OngkoDB_4
9534.0,c09534.png,Scan_194_digit_4_num_9.png,194,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c09534.png,OngkoDB_4
16847.0,c16847.png,Scan_45_digit_4_num_6.png,45,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c16847.png,OngkoDB_4
12284.0,c12284.png,Scan_177_digit_4_num_7.png,177,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c12284.png,OngkoDB_4
15068.0,c15068.png,Scan_219_digit_4_num_6.png,219,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c15068.png,OngkoDB_4
12909.0,c12909.png,Scan_154_digit_4_num_8.png,154,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c12909.png,OngkoDB_4
4234.0,c04234.png,Scan_137_digit_4_num_9.png,137,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c04234.png,OngkoDB_4
23679.0,c23679.png,Scan_48_digit_4_num_1.png,48,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c23679.png,OngkoDB_4
18304.0,c18304.png,Scan_193_digit_4_num_0.png,193,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c18304.png,OngkoDB_4
13331.0,c13331.png,Scan_118_digit_4_num_0.png,118,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c13331.png,OngkoDB_4
14681.0,c14681.png,Scan_223_digit_4_num_5.png,223,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c14681.png,OngkoDB_4
18638.0,c18638.png,Scan_15_digit_4_num_5.png,15,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c18638.png,OngkoDB_4
14853.0,c14853.png,Scan_136_digit_4_num_9.png,136,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c14853.png,OngkoDB_4
12771.0,c12771.png,Scan_62_digit_4_num_9.png,62,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c12771.png,OngkoDB_4
8059.0,c08059.png,Scan_245_digit_4_num_5.png,245,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c08059.png,OngkoDB_4
18118.0,c18118.png,Scan_57_digit_4_num_8.png,57,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c18118.png,OngkoDB_4
15731.0,c15731.png,Scan_48_digit_4_num_9.png,48,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c15731.png,OngkoDB_4
6584.0,c06584.png,Scan_70_digit_4_num_6.png,70,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c06584.png,OngkoDB_4
14255.0,c14255.png,Scan_146_digit_4_num_7.png,146,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c14255.png,OngkoDB_4
11483.0,c11483.png,Scan_20_digit_4_num_9.png,20,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c11483.png,OngkoDB_4
23456.0,c23456.png,Scan_25_digit_4_num_0.png,25,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c23456.png,OngkoDB_4
20044.0,c20044.png,Scan_59_digit_4_num_1.png,59,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c20044.png,OngkoDB_4
2322.0,c02322.png,Scan_264_digit_4_num_2.png,264,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c02322.png,OngkoDB_4
1610.0,c01610.png,Scan_113_digit_4_num_0.png,113,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c01610.png,OngkoDB_4
5353.0,c05353.png,Scan_20_digit_4_num_7.png,20,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c05353.png,OngkoDB_4
9447.0,c09447.png,Scan_3_digit_4_num_9.png,3,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c09447.png,OngkoDB_4
16440.0,c16440.png,Scan_284_digit_4_num_3.png,284,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c16440.png,OngkoDB_4
5839.0,c05839.png,Scan_95_digit_4_num_7.png,95,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c05839.png,OngkoDB_4
15901.0,c15901.png,Scan_201_digit_4_num_9.png,201,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c15901.png,OngkoDB_4
20258.0,c20258.png,Scan_129_digit_4_num_3.png,129,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c20258.png,OngkoDB_4
8006.0,c08006.png,Scan_238_digit_4_num_5.png,238,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c08006.png,OngkoDB_4
15468.0,c15468.png,Scan_95_digit_4_num_3.png,95,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c15468.png,OngkoDB_4
16697.0,c16697.png,Scan_127_digit_4_num_5.png,127,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c16697.png,OngkoDB_4
2975.0,c02975.png,Scan_170_digit_4_num_8.png,170,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c02975.png,OngkoDB_4
2399.0,c02399.png,Scan_132_digit_4_num_4.png,132,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c02399.png,OngkoDB_4
4639.0,c04639.png,Scan_19_digit_4_num_7.png,19,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c04639.png,OngkoDB_4
23566.0,c23566.png,Scan_265_digit_4_num_2.png,265,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c23566.png,OngkoDB_4
15869.0,c15869.png,Scan_173_digit_4_num_5.png,173,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c15869.png,OngkoDB_4
18327.0,c18327.png,Scan_280_digit_4_num_8.png,280,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c18327.png,OngkoDB_4
5241.0,c05241.png,Scan_144_digit_4_num_4.png,144,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c05241.png,OngkoDB_4
8407.0,c08407.png,Scan_262_digit_4_num_8.png,262,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c08407.png,OngkoDB_4
22174.0,c22174.png,Scan_79_digit_4_num_7.png,79,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c22174.png,OngkoDB_4
10991.0,c10991.png,Scan_195_digit_4_num_1.png,195,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c10991.png,OngkoDB_4
4871.0,c04871.png,Scan_229_digit_4_num_0.png,229,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c04871.png,OngkoDB_4
23861.0,c23861.png,Scan_248_digit_4_num_8.png,248,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c23861.png,OngkoDB_4
21794.0,c21794.png,Scan_51_digit_4_num_8.png,51,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c21794.png,OngkoDB_4
1634.0,c01634.png,Scan_147_digit_4_num_4.png,147,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c01634.png,OngkoDB_4
6993.0,c06993.png,Scan_176_digit_4_num_1.png,176,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c06993.png,OngkoDB_4
21418.0,c21418.png,Scan_137_digit_4_num_6.png,137,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c21418.png,OngkoDB_4
119.0,c00119.png,Scan_30_digit_4_num_5.png,30,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c00119.png,OngkoDB_4
15486.0,c15486.png,Scan_142_digit_4_num_4.png,142,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c15486.png,OngkoDB_4
17244.0,c17244.png,Scan_41_digit_4_num_3.png,41,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c17244.png,OngkoDB_4
13586.0,c13586.png,Scan_99_digit_4_num_7.png,99,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c13586.png,OngkoDB_4
6999.0,c06999.png,Scan_127_digit_4_num_9.png,127,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c06999.png,OngkoDB_4
3531.0,c03531.png,Scan_42_digit_4_num_5.png,42,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c03531.png,OngkoDB_4
8364.0,c08364.png,Scan_89_digit_4_num_5.png,89,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c08364.png,OngkoDB_4
22561.0,c22561.png,Scan_70_digit_4_num_3.png,70,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c22561.png,OngkoDB_4
22909.0,c22909.png,Scan_182_digit_4_num_5.png,182,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c22909.png,OngkoDB_4
3335.0,c03335.png,Scan_34_digit_4_num_3.png,34,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c03335.png,OngkoDB_4
19888.0,c19888.png,Scan_111_digit_4_num_1.png,111,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c19888.png,OngkoDB_4
20355.0,c20355.png,Scan_111_digit_4_num_8.png,111,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c20355.png,OngkoDB_4
7969.0,c07969.png,Scan_71_digit_4_num_9.png,71,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c07969.png,OngkoDB_4
7251.0,c07251.png,Scan_97_digit_4_num_2.png,97,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c07251.png,OngkoDB_4
3379.0,c03379.png,Scan_21_digit_4_num_5.png,21,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c03379.png,OngkoDB_4
845.0,c00845.png,Scan_244_digit_4_num_1.png,244,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c00845.png,OngkoDB_4
7426.0,c07426.png,Scan_200_digit_4_num_4.png,200,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c07426.png,OngkoDB_4
23162.0,c23162.png,Scan_136_digit_4_num_4.png,136,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c23162.png,OngkoDB_4
4396.0,c04396.png,Scan_212_digit_4_num_0.png,212,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c04396.png,OngkoDB_4
13938.0,c13938.png,Scan_61_digit_4_num_1.png,61,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c13938.png,OngkoDB_4
1401.0,c01401.png,Scan_26_digit_4_num_6.png,26,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c01401.png,OngkoDB_4
8337.0,c08337.png,Scan_86_digit_4_num_3.png,86,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c08337.png,OngkoDB_4
22825.0,c22825.png,Scan_75_digit_4_num_1.png,75,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c22825.png,OngkoDB_4
10844.0,c10844.png,Scan_138_digit_4_num_3.png,138,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c10844.png,OngkoDB_4
20073.0,c20073.png,Scan_246_digit_4_num_1.png,246,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c20073.png,OngkoDB_4
13315.0,c13315.png,Scan_59_digit_4_num_3.png,59,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c13315.png,OngkoDB_4
7341.0,c07341.png,Scan_235_digit_4_num_8.png,235,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c07341.png,OngkoDB_4
5126.0,c05126.png,Scan_28_digit_4_num_7.png,28,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c05126.png,OngkoDB_4
9727.0,c09727.png,Scan_64_digit_4_num_3.png,64,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c09727.png,OngkoDB_4
1323.0,c01323.png,Scan_83_digit_4_num_6.png,83,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c01323.png,OngkoDB_4
20234.0,c20234.png,Scan_231_digit_4_num_1.png,231,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c20234.png,OngkoDB_4
13590.0,c13590.png,Scan_228_digit_4_num_4.png,228,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c13590.png,OngkoDB_4
17127.0,c17127.png,Scan_125_digit_4_num_8.png,125,4,OngkoDB,Buet_Backpropers,training-c,True,training-c/c17127.png,OngkoDB_4
